eventDate,decimalLatitude,decimalLongitude,kingdom,scientificName,scientificNameID,eventID,occurrenceID,countryCode,geodeticDatum,occurrenceStatus,basisOfRecord
2024-12-06,17.942074,-67.07671,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,San Cristobal_2024-12-06,CARICOOS_Sargassum_monitoring_program_Sargassum_San Cristobal_2024-12-06,US,WGS84,present,HumanObservation
2024-12-13,17.942074,-67.07671,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,San Cristobal_2024-12-13,CARICOOS_Sargassum_monitoring_program_Sargassum_San Cristobal_2024-12-13,US,WGS84,present,HumanObservation
2024-12-20,17.942074,-67.07671,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,San Cristobal_2024-12-20,CARICOOS_Sargassum_monitoring_program_Sargassum_San Cristobal_2024-12-20,US,WGS84,present,HumanObservation
2024-12-26,17.942074,-67.07671,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,San Cristobal_2024-12-26,CARICOOS_Sargassum_monitoring_program_Sargassum_San Cristobal_2024-12-26,US,WGS84,present,HumanObservation
2025-01-10,17.942074,-67.07671,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,San Cristobal_2025-01-10,CARICOOS_Sargassum_monitoring_program_Sargassum_San Cristobal_2025-01-10,US,WGS84,present,HumanObservation
2025-01-17,17.942074,-67.07671,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,San Cristobal_2025-01-17,CARICOOS_Sargassum_monitoring_program_Sargassum_San Cristobal_2025-01-17,US,WGS84,present,HumanObservation
2025-01-24,17.942074,-67.07671,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,San Cristobal_2025-01-24,CARICOOS_Sargassum_monitoring_program_Sargassum_San Cristobal_2025-01-24,US,WGS84,present,HumanObservation
2025-01-31,17.942074,-67.07671,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,San Cristobal_2025-01-31,CARICOOS_Sargassum_monitoring_program_Sargassum_San Cristobal_2025-01-31,US,WGS84,present,HumanObservation
2025-02-07,17.942074,-67.07671,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,San Cristobal_2025-02-07,CARICOOS_Sargassum_monitoring_program_Sargassum_San Cristobal_2025-02-07,US,WGS84,present,HumanObservation
2025-02-14,17.942074,-67.07671,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,San Cristobal_2025-02-14,CARICOOS_Sargassum_monitoring_program_Sargassum_San Cristobal_2025-02-14,US,WGS84,present,HumanObservation
2025-02-21,17.942074,-67.07671,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,San Cristobal_2025-02-21,CARICOOS_Sargassum_monitoring_program_Sargassum_San Cristobal_2025-02-21,US,WGS84,present,HumanObservation
2025-02-28,17.942074,-67.07671,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,San Cristobal_2025-02-28,CARICOOS_Sargassum_monitoring_program_Sargassum_San Cristobal_2025-02-28,US,WGS84,present,HumanObservation
2025-03-07,17.942074,-67.07671,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,San Cristobal_2025-03-07,CARICOOS_Sargassum_monitoring_program_Sargassum_San Cristobal_2025-03-07,US,WGS84,present,HumanObservation
2025-03-14,17.942074,-67.07671,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,San Cristobal_2025-03-14,CARICOOS_Sargassum_monitoring_program_Sargassum_San Cristobal_2025-03-14,US,WGS84,present,HumanObservation
2025-03-21,17.942074,-67.07671,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,San Cristobal_2025-03-21,CARICOOS_Sargassum_monitoring_program_Sargassum_San Cristobal_2025-03-21,US,WGS84,present,HumanObservation
2025-03-28,17.942074,-67.07671,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,San Cristobal_2025-03-28,CARICOOS_Sargassum_monitoring_program_Sargassum_San Cristobal_2025-03-28,US,WGS84,present,HumanObservation
2025-04-04,17.942074,-67.07671,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,San Cristobal_2025-04-04,CARICOOS_Sargassum_monitoring_program_Sargassum_San Cristobal_2025-04-04,US,WGS84,present,HumanObservation
2025-04-11,17.942074,-67.07671,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,San Cristobal_2025-04-11,CARICOOS_Sargassum_monitoring_program_Sargassum_San Cristobal_2025-04-11,US,WGS84,present,HumanObservation
2022-05-06,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2022-05-06,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2022-05-06,US,WGS84,present,HumanObservation
2022-05-13,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2022-05-13,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2022-05-13,US,WGS84,present,HumanObservation
2022-05-20,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2022-05-20,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2022-05-20,US,WGS84,present,HumanObservation
2022-05-27,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2022-05-27,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2022-05-27,US,WGS84,present,HumanObservation
2022-06-03,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2022-06-03,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2022-06-03,US,WGS84,present,HumanObservation
2022-06-10,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2022-06-10,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2022-06-10,US,WGS84,present,HumanObservation
2022-06-17,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2022-06-17,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2022-06-17,US,WGS84,present,HumanObservation
2022-06-24,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2022-06-24,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2022-06-24,US,WGS84,present,HumanObservation
2022-07-01,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2022-07-01,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2022-07-01,US,WGS84,present,HumanObservation
2022-07-08,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2022-07-08,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2022-07-08,US,WGS84,present,HumanObservation
2022-07-15,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2022-07-15,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2022-07-15,US,WGS84,present,HumanObservation
2022-07-22,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2022-07-22,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2022-07-22,US,WGS84,present,HumanObservation
2022-07-29,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2022-07-29,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2022-07-29,US,WGS84,present,HumanObservation
2022-08-05,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2022-08-05,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2022-08-05,US,WGS84,present,HumanObservation
2022-08-12,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2022-08-12,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2022-08-12,US,WGS84,present,HumanObservation
2022-08-19,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2022-08-19,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2022-08-19,US,WGS84,present,HumanObservation
2022-08-25,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2022-08-25,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2022-08-25,US,WGS84,present,HumanObservation
2022-09-09,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2022-09-09,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2022-09-09,US,WGS84,present,HumanObservation
2022-09-15,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2022-09-15,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2022-09-15,US,WGS84,present,HumanObservation
2022-10-14,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2022-10-14,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2022-10-14,US,WGS84,present,HumanObservation
2022-10-20,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2022-10-20,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2022-10-20,US,WGS84,present,HumanObservation
2022-10-28,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2022-10-28,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2022-10-28,US,WGS84,present,HumanObservation
2022-11-10,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2022-11-10,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2022-11-10,US,WGS84,present,HumanObservation
2022-11-18,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2022-11-18,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2022-11-18,US,WGS84,present,HumanObservation
2022-11-23,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2022-11-23,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2022-11-23,US,WGS84,present,HumanObservation
2022-12-02,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2022-12-02,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2022-12-02,US,WGS84,present,HumanObservation
2022-12-09,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2022-12-09,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2022-12-09,US,WGS84,present,HumanObservation
2022-12-16,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2022-12-16,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2022-12-16,US,WGS84,present,HumanObservation
2023-02-03,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-02-03,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-02-03,US,WGS84,present,HumanObservation
2023-02-10,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-02-10,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-02-10,US,WGS84,present,HumanObservation
2023-02-17,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-02-17,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-02-17,US,WGS84,present,HumanObservation
2023-02-24,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-02-24,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-02-24,US,WGS84,present,HumanObservation
2023-03-10,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-03-10,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-03-10,US,WGS84,present,HumanObservation
2023-03-17,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-03-17,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-03-17,US,WGS84,present,HumanObservation
2023-03-24,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-03-24,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-03-24,US,WGS84,present,HumanObservation
2023-03-31,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-03-31,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-03-31,US,WGS84,present,HumanObservation
2023-04-14,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-04-14,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-04-14,US,WGS84,present,HumanObservation
2023-04-20,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-04-20,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-04-20,US,WGS84,present,HumanObservation
2023-04-28,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-04-28,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-04-28,US,WGS84,present,HumanObservation
2023-05-04,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-05-04,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-05-04,US,WGS84,present,HumanObservation
2023-05-12,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-05-12,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-05-12,US,WGS84,present,HumanObservation
2023-05-19,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-05-19,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-05-19,US,WGS84,present,HumanObservation
2023-05-24,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-05-24,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-05-24,US,WGS84,present,HumanObservation
2023-06-02,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-06-02,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-06-02,US,WGS84,present,HumanObservation
2023-06-07,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-06-07,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-06-07,US,WGS84,present,HumanObservation
2023-06-16,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-06-16,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-06-16,US,WGS84,present,HumanObservation
2023-06-22,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-06-22,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-06-22,US,WGS84,present,HumanObservation
2023-06-30,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-06-30,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-06-30,US,WGS84,present,HumanObservation
2023-07-07,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-07-07,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-07-07,US,WGS84,present,HumanObservation
2023-07-14,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-07-14,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-07-14,US,WGS84,present,HumanObservation
2023-07-21,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-07-21,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-07-21,US,WGS84,present,HumanObservation
2023-07-28,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-07-28,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-07-28,US,WGS84,present,HumanObservation
2023-08-04,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-08-04,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-08-04,US,WGS84,present,HumanObservation
2023-08-11,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-08-11,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-08-11,US,WGS84,present,HumanObservation
2023-08-18,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-08-18,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-08-18,US,WGS84,present,HumanObservation
2023-08-25,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-08-25,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-08-25,US,WGS84,present,HumanObservation
2023-09-01,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-09-01,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-09-01,US,WGS84,present,HumanObservation
2023-09-08,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-09-08,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-09-08,US,WGS84,present,HumanObservation
2023-09-15,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-09-15,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-09-15,US,WGS84,present,HumanObservation
2023-09-22,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-09-22,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-09-22,US,WGS84,present,HumanObservation
2023-09-29,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-09-29,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-09-29,US,WGS84,present,HumanObservation
2023-10-06,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-10-06,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-10-06,US,WGS84,present,HumanObservation
2023-10-13,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-10-13,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-10-13,US,WGS84,present,HumanObservation
2023-10-20,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-10-20,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-10-20,US,WGS84,present,HumanObservation
2023-10-27,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-10-27,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-10-27,US,WGS84,present,HumanObservation
2023-11-03,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-11-03,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-11-03,US,WGS84,present,HumanObservation
2023-11-10,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-11-10,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-11-10,US,WGS84,present,HumanObservation
2023-11-17,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-11-17,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-11-17,US,WGS84,present,HumanObservation
2023-12-01,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-12-01,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-12-01,US,WGS84,present,HumanObservation
2023-12-08,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2023-12-08,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2023-12-08,US,WGS84,present,HumanObservation
2024-02-09,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2024-02-09,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2024-02-09,US,WGS84,present,HumanObservation
2024-02-16,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2024-02-16,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2024-02-16,US,WGS84,present,HumanObservation
2024-02-22,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2024-02-22,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2024-02-22,US,WGS84,present,HumanObservation
2024-03-08,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2024-03-08,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2024-03-08,US,WGS84,present,HumanObservation
2024-03-15,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2024-03-15,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2024-03-15,US,WGS84,present,HumanObservation
2024-03-22,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2024-03-22,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2024-03-22,US,WGS84,present,HumanObservation
2024-04-05,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2024-04-05,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2024-04-05,US,WGS84,present,HumanObservation
2024-04-12,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2024-04-12,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2024-04-12,US,WGS84,present,HumanObservation
2024-04-19,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2024-04-19,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2024-04-19,US,WGS84,present,HumanObservation
2024-04-26,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2024-04-26,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2024-04-26,US,WGS84,present,HumanObservation
2024-05-02,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2024-05-02,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2024-05-02,US,WGS84,present,HumanObservation
2024-05-10,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2024-05-10,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2024-05-10,US,WGS84,present,HumanObservation
2024-05-17,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2024-05-17,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2024-05-17,US,WGS84,present,HumanObservation
2024-05-31,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2024-05-31,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2024-05-31,US,WGS84,present,HumanObservation
2024-06-07,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2024-06-07,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2024-06-07,US,WGS84,present,HumanObservation
2024-06-12,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2024-06-12,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2024-06-12,US,WGS84,present,HumanObservation
2024-06-20,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2024-06-20,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2024-06-20,US,WGS84,present,HumanObservation
2024-06-28,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2024-06-28,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2024-06-28,US,WGS84,present,HumanObservation
2024-07-26,17.96765,-67.076546,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Monsio Jose Entrada_2024-07-26,CARICOOS_Sargassum_monitoring_program_Sargassum_Monsio Jose Entrada_2024-07-26,US,WGS84,present,HumanObservation
